shipment_id,order_id,carrier_name,dispatch_date,promised_delivery_date,actual_delivery_date
SHP-ORD-04170,ORD-04170,FedEx,2025-10-28,2025-11-02,2025-11-02
SHP-ORD-04171,ORD-04171,FedEx,2025-10-28,2025-11-02,2025-11-04
SHP-ORD-04172,ORD-04172,FedEx,2025-10-28,2025-11-02,2025-11-02
SHP-ORD-04173,ORD-04173,FedEx,2025-10-28,2025-11-02,2025-11-02
SHP-ORD-04174,ORD-04174,Carrier B,2025-10-28,2025-11-02,2025-11-04
SHP-ORD-04175,ORD-04175,DHL,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04176,ORD-04176,DHL,2025-10-28,2025-11-02,2025-11-02
SHP-ORD-04177,ORD-04177,FedEx,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04178,ORD-04178,DHL,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04179,ORD-04179,DHL,2025-10-28,2025-11-02,2025-11-02
SHP-ORD-04180,ORD-04180,DHL,2025-10-28,2025-11-02,2025-11-04
SHP-ORD-04181,ORD-04181,FedEx,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04182,ORD-04182,DHL,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04183,ORD-04183,Carrier B,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04184,ORD-04184,DHL,2025-10-28,2025-11-02,2025-11-04
SHP-ORD-04185,ORD-04185,DHL,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04186,ORD-04186,DHL,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04187,ORD-04187,DHL,2025-10-28,2025-11-02,2025-11-02
SHP-ORD-04188,ORD-04188,DHL,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04189,ORD-04189,FedEx,2025-10-28,2025-11-02,2025-11-03
SHP-ORD-04190,ORD-04190,DHL,2025-10-28,2025-11-02,2025-11-02
SHP-ORD-04191,ORD-04191,Carrier B,2025-10-29,2025-11-03,2025-11-04
SHP-ORD-04192,ORD-04192,DHL,2025-10-29,2025-11-03,2025-11-04
SHP-ORD-04193,ORD-04193,FedEx,2025-10-29,2025-11-03,2025-11-05
SHP-ORD-04194,ORD-04194,FedEx,2025-10-29,2025-11-03,2025-11-05
SHP-ORD-04195,ORD-04195,DHL,2025-10-29,2025-11-03,2025-11-04
SHP-ORD-04196,ORD-04196,Carrier B,2025-10-29,2025-11-03,2025-11-03
SHP-ORD-04197,ORD-04197,DHL,2025-10-29,2025-11-03,2025-11-03
SHP-ORD-04198,ORD-04198,DHL,2025-10-29,2025-11-03,2025-11-05
SHP-ORD-04199,ORD-04199,FedEx,2025-10-29,2025-11-03,2025-11-05
SHP-ORD-04200,ORD-04200,DHL,2025-10-29,2025-11-03,2025-11-05
SHP-ORD-04201,ORD-04201,DHL,2025-10-29,2025-11-03,2025-11-04
SHP-ORD-04202,ORD-04202,Carrier B,2025-10-29,2025-11-03,2025-11-05
SHP-ORD-04203,ORD-04203,FedEx,2025-10-29,2025-11-03,2025-11-04
SHP-ORD-04204,ORD-04204,DHL,2025-10-30,2025-11-04,2025-11-05
SHP-ORD-04205,ORD-04205,DHL,2025-10-30,2025-11-04,2025-11-04
SHP-ORD-04206,ORD-04206,DHL,2025-10-30,2025-11-04,2025-11-05
SHP-ORD-04207,ORD-04207,Carrier B,2025-10-30,2025-11-04,2025-11-04
SHP-ORD-04208,ORD-04208,FedEx,2025-10-30,2025-11-04,2025-11-05
SHP-ORD-04209,ORD-04209,FedEx,2025-10-30,2025-11-04,2025-11-05
SHP-ORD-04210,ORD-04210,DHL,2025-10-30,2025-11-04,2025-11-06
SHP-ORD-04211,ORD-04211,DHL,2025-10-30,2025-11-04,2025-11-06
SHP-ORD-04212,ORD-04212,FedEx,2025-10-30,2025-11-04,2025-11-06
SHP-ORD-04213,ORD-04213,DHL,2025-10-30,2025-11-04,2025-11-04
SHP-ORD-04214,ORD-04214,DHL,2025-10-30,2025-11-04,2025-11-05
SHP-ORD-04215,ORD-04215,Carrier B,2025-10-30,2025-11-04,2025-11-05
SHP-ORD-04216,ORD-04216,FedEx,2025-10-30,2025-11-04,2025-11-04
SHP-ORD-04217,ORD-04217,Carrier B,2025-10-30,2025-11-04,2025-11-06
SHP-ORD-04218,ORD-04218,FedEx,2025-10-30,2025-11-04,2025-11-04
SHP-ORD-04219,ORD-04219,FedEx,2025-10-30,2025-11-04,2025-11-06
SHP-ORD-04220,ORD-04220,FedEx,2025-10-30,2025-11-04,2025-11-05
SHP-ORD-04221,ORD-04221,Carrier B,2025-10-30,2025-11-04,2025-11-05
SHP-ORD-04222,ORD-04222,FedEx,2025-10-30,2025-11-04,2025-11-06
SHP-ORD-04223,ORD-04223,DHL,2025-10-30,2025-11-04,2025-11-05
SHP-ORD-04224,ORD-04224,DHL,2025-10-31,2025-11-05,2025-11-07
SHP-ORD-04225,ORD-04225,Carrier B,2025-10-31,2025-11-05,2025-11-05
SHP-ORD-04226,ORD-04226,Carrier B,2025-10-31,2025-11-05,2025-11-06
SHP-ORD-04227,ORD-04227,DHL,2025-10-31,2025-11-05,2025-11-05
SHP-ORD-04228,ORD-04228,Carrier B,2025-10-31,2025-11-05,2025-11-06
SHP-ORD-04229,ORD-04229,DHL,2025-10-31,2025-11-05,2025-11-07
SHP-ORD-04230,ORD-04230,Carrier B,2025-10-31,2025-11-05,2025-11-06
SHP-ORD-04231,ORD-04231,FedEx,2025-10-31,2025-11-05,2025-11-06
SHP-ORD-04232,ORD-04232,FedEx,2025-10-31,2025-11-05,2025-11-06
SHP-ORD-04233,ORD-04233,DHL,2025-10-31,2025-11-05,2025-11-06
SHP-ORD-04234,ORD-04234,DHL,2025-11-01,2025-11-06,2025-11-07
SHP-ORD-04235,ORD-04235,DHL,2025-11-01,2025-11-06,2025-11-06
SHP-ORD-04236,ORD-04236,DHL,2025-11-01,2025-11-06,2025-11-06
SHP-ORD-04237,ORD-04237,FedEx,2025-11-01,2025-11-06,2025-11-07
SHP-ORD-04238,ORD-04238,DHL,2025-11-01,2025-11-06,2025-11-06
SHP-ORD-04239,ORD-04239,FedEx,2025-11-01,2025-11-06,2025-11-06
SHP-ORD-04240,ORD-04240,Carrier B,2025-11-01,2025-11-06,2025-11-06
SHP-ORD-04241,ORD-04241,Carrier B,2025-11-01,2025-11-06,2025-11-08
SHP-ORD-04242,ORD-04242,Carrier B,2025-11-01,2025-11-06,2025-11-07
SHP-ORD-04243,ORD-04243,FedEx,2025-11-01,2025-11-06,2025-11-08
SHP-ORD-04244,ORD-04244,DHL,2025-11-01,2025-11-06,2025-11-08
SHP-ORD-04245,ORD-04245,Carrier B,2025-11-01,2025-11-06,2025-11-08
SHP-ORD-04246,ORD-04246,Carrier B,2025-11-01,2025-11-06,2025-11-08
SHP-ORD-04247,ORD-04247,DHL,2025-11-01,2025-11-06,2025-11-07
SHP-ORD-04248,ORD-04248,DHL,2025-11-01,2025-11-06,2025-11-08
SHP-ORD-04249,ORD-04249,DHL,2025-11-01,2025-11-06,2025-11-08
SHP-ORD-04250,ORD-04250,DHL,2025-11-01,2025-11-06,2025-11-06
SHP-ORD-04251,ORD-04251,FedEx,2025-11-01,2025-11-06,2025-11-07
SHP-ORD-04252,ORD-04252,DHL,2025-11-01,2025-11-06,2025-11-08
SHP-ORD-04253,ORD-04253,Carrier B,2025-11-01,2025-11-06,2025-11-08
SHP-ORD-04254,ORD-04254,DHL,2025-11-01,2025-11-06,2025-11-06
SHP-ORD-04255,ORD-04255,DHL,2025-11-01,2025-11-06,2025-11-06
SHP-ORD-04256,ORD-04256,DHL,2025-11-01,2025-11-06,2025-11-06
SHP-ORD-04257,ORD-04257,Carrier B,2025-11-02,2025-11-07,2025-11-07
SHP-ORD-04258,ORD-04258,DHL,2025-11-02,2025-11-07,2025-11-09
SHP-ORD-04259,ORD-04259,DHL,2025-11-02,2025-11-07,2025-11-09
SHP-ORD-04260,ORD-04260,DHL,2025-11-02,2025-11-07,2025-11-09
SHP-ORD-04261,ORD-04261,DHL,2025-11-02,2025-11-07,2025-11-08
SHP-ORD-04262,ORD-04262,DHL,2025-11-02,2025-11-07,2025-11-08
SHP-ORD-04263,ORD-04263,DHL,2025-11-02,2025-11-07,2025-11-07
SHP-ORD-04264,ORD-04264,DHL,2025-11-02,2025-11-07,2025-11-09
SHP-ORD-04265,ORD-04265,DHL,2025-11-02,2025-11-07,2025-11-08
SHP-ORD-04266,ORD-04266,FedEx,2025-11-02,2025-11-07,2025-11-09
SHP-ORD-04267,ORD-04267,FedEx,2025-11-02,2025-11-07,2025-11-08
SHP-ORD-04268,ORD-04268,FedEx,2025-11-02,2025-11-07,2025-11-08
SHP-ORD-04269,ORD-04269,Carrier B,2025-11-02,2025-11-07,2025-11-07
SHP-ORD-04270,ORD-04270,FedEx,2025-11-02,2025-11-07,2025-11-08
SHP-ORD-04271,ORD-04271,FedEx,2025-11-02,2025-11-07,2025-11-07
SHP-ORD-04272,ORD-04272,FedEx,2025-11-02,2025-11-07,2025-11-09
SHP-ORD-04273,ORD-04273,DHL,2025-11-02,2025-11-07,2025-11-08
SHP-ORD-04274,ORD-04274,FedEx,2025-11-02,2025-11-07,2025-11-09
SHP-ORD-04275,ORD-04275,DHL,2025-11-02,2025-11-07,2025-11-09
SHP-ORD-04276,ORD-04276,FedEx,2025-11-02,2025-11-07,2025-11-07
SHP-ORD-04277,ORD-04277,Carrier B,2025-11-02,2025-11-07,2025-11-08
SHP-ORD-04278,ORD-04278,Carrier B,2025-11-02,2025-11-07,2025-11-07
SHP-ORD-04279,ORD-04279,Carrier B,2025-11-02,2025-11-07,2025-11-08
SHP-ORD-04280,ORD-04280,DHL,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04281,ORD-04281,DHL,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04282,ORD-04282,DHL,2025-11-03,2025-11-08,2025-11-10
SHP-ORD-04283,ORD-04283,FedEx,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04284,ORD-04284,DHL,2025-11-03,2025-11-08,2025-11-10
SHP-ORD-04285,ORD-04285,FedEx,2025-11-03,2025-11-08,2025-11-09
SHP-ORD-04286,ORD-04286,DHL,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04287,ORD-04287,FedEx,2025-11-03,2025-11-08,2025-11-09
SHP-ORD-04288,ORD-04288,DHL,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04289,ORD-04289,DHL,2025-11-03,2025-11-08,2025-11-10
SHP-ORD-04290,ORD-04290,DHL,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04291,ORD-04291,Carrier B,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04292,ORD-04292,DHL,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04293,ORD-04293,DHL,2025-11-03,2025-11-08,2025-11-09
SHP-ORD-04294,ORD-04294,DHL,2025-11-03,2025-11-08,2025-11-10
SHP-ORD-04295,ORD-04295,FedEx,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04296,ORD-04296,DHL,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04297,ORD-04297,Carrier B,2025-11-03,2025-11-08,2025-11-08
SHP-ORD-04298,ORD-04298,Carrier B,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04299,ORD-04299,DHL,2025-11-04,2025-11-09,2025-11-09
SHP-ORD-04300,ORD-04300,FedEx,2025-11-04,2025-11-09,2025-11-09
SHP-ORD-04301,ORD-04301,FedEx,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04302,ORD-04302,DHL,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04303,ORD-04303,Carrier B,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04304,ORD-04304,DHL,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04305,ORD-04305,Carrier B,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04306,ORD-04306,DHL,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04307,ORD-04307,FedEx,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04308,ORD-04308,FedEx,2025-11-04,2025-11-09,2025-11-09
SHP-ORD-04309,ORD-04309,FedEx,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04310,ORD-04310,DHL,2025-11-04,2025-11-09,2025-11-09
SHP-ORD-04311,ORD-04311,FedEx,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04312,ORD-04312,DHL,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04313,ORD-04313,DHL,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04314,ORD-04314,FedEx,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04315,ORD-04315,FedEx,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04316,ORD-04316,FedEx,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04317,ORD-04317,DHL,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04318,ORD-04318,DHL,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04319,ORD-04319,FedEx,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04320,ORD-04320,Carrier B,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04321,ORD-04321,DHL,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04322,ORD-04322,DHL,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04323,ORD-04323,DHL,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04324,ORD-04324,Carrier B,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04325,ORD-04325,DHL,2025-11-04,2025-11-09,2025-11-09
SHP-ORD-04326,ORD-04326,DHL,2025-11-04,2025-11-09,2025-11-10
SHP-ORD-04327,ORD-04327,FedEx,2025-11-04,2025-11-09,2025-11-11
SHP-ORD-04328,ORD-04328,DHL,2025-11-05,2025-11-10,2025-11-11
SHP-ORD-04329,ORD-04329,DHL,2025-11-05,2025-11-10,2025-11-10
SHP-ORD-04330,ORD-04330,DHL,2025-11-05,2025-11-10,2025-11-12
SHP-ORD-04331,ORD-04331,Carrier B,2025-11-05,2025-11-10,2025-11-10
SHP-ORD-04332,ORD-04332,Carrier B,2025-11-05,2025-11-10,2025-11-11
SHP-ORD-04333,ORD-04333,FedEx,2025-11-05,2025-11-10,2025-11-12
SHP-ORD-04334,ORD-04334,FedEx,2025-11-05,2025-11-10,2025-11-10
SHP-ORD-04335,ORD-04335,FedEx,2025-11-05,2025-11-10,2025-11-12
SHP-ORD-04336,ORD-04336,DHL,2025-11-05,2025-11-10,2025-11-12
SHP-ORD-04337,ORD-04337,FedEx,2025-11-05,2025-11-10,2025-11-10
SHP-ORD-04338,ORD-04338,FedEx,2025-11-05,2025-11-10,2025-11-10
SHP-ORD-04339,ORD-04339,FedEx,2025-11-05,2025-11-10,2025-11-12
SHP-ORD-04340,ORD-04340,FedEx,2025-11-05,2025-11-10,2025-11-12
SHP-ORD-04341,ORD-04341,FedEx,2025-11-06,2025-11-11,2025-11-12
SHP-ORD-04342,ORD-04342,FedEx,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04343,ORD-04343,DHL,2025-11-06,2025-11-11,2025-11-12
SHP-ORD-04344,ORD-04344,FedEx,2025-11-06,2025-11-11,2025-11-11
SHP-ORD-04345,ORD-04345,FedEx,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04346,ORD-04346,Carrier B,2025-11-06,2025-11-11,2025-11-11
SHP-ORD-04347,ORD-04347,Carrier B,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04348,ORD-04348,FedEx,2025-11-06,2025-11-11,2025-11-12
SHP-ORD-04349,ORD-04349,FedEx,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04350,ORD-04350,DHL,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04351,ORD-04351,FedEx,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04352,ORD-04352,FedEx,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04353,ORD-04353,FedEx,2025-11-06,2025-11-11,2025-11-11
SHP-ORD-04354,ORD-04354,FedEx,2025-11-06,2025-11-11,2025-11-12
SHP-ORD-04355,ORD-04355,DHL,2025-11-06,2025-11-11,2025-11-12
SHP-ORD-04356,ORD-04356,Carrier B,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04357,ORD-04357,DHL,2025-11-06,2025-11-11,2025-11-11
SHP-ORD-04358,ORD-04358,DHL,2025-11-06,2025-11-11,2025-11-12
SHP-ORD-04359,ORD-04359,DHL,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04360,ORD-04360,DHL,2025-11-06,2025-11-11,2025-11-12
SHP-ORD-04361,ORD-04361,DHL,2025-11-06,2025-11-11,2025-11-12
SHP-ORD-04362,ORD-04362,FedEx,2025-11-06,2025-11-11,2025-11-13
SHP-ORD-04363,ORD-04363,DHL,2025-11-06,2025-11-11,2025-11-12
SHP-ORD-04364,ORD-04364,Carrier B,2025-11-07,2025-11-12,2025-11-12
SHP-ORD-04365,ORD-04365,FedEx,2025-11-07,2025-11-12,2025-11-12
SHP-ORD-04366,ORD-04366,Carrier B,2025-11-07,2025-11-12,2025-11-12
SHP-ORD-04367,ORD-04367,DHL,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04368,ORD-04368,DHL,2025-11-07,2025-11-12,2025-11-13
SHP-ORD-04369,ORD-04369,FedEx,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04370,ORD-04370,DHL,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04371,ORD-04371,Carrier B,2025-11-07,2025-11-12,2025-11-12
SHP-ORD-04372,ORD-04372,DHL,2025-11-07,2025-11-12,2025-11-13
SHP-ORD-04373,ORD-04373,FedEx,2025-11-07,2025-11-12,2025-11-13
SHP-ORD-04374,ORD-04374,FedEx,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04375,ORD-04375,DHL,2025-11-07,2025-11-12,2025-11-12
SHP-ORD-04376,ORD-04376,DHL,2025-11-07,2025-11-12,2025-11-12
SHP-ORD-04377,ORD-04377,DHL,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04378,ORD-04378,Carrier B,2025-11-07,2025-11-12,2025-11-13
SHP-ORD-04379,ORD-04379,DHL,2025-11-07,2025-11-12,2025-11-12
SHP-ORD-04380,ORD-04380,DHL,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04381,ORD-04381,FedEx,2025-11-07,2025-11-12,2025-11-13
SHP-ORD-04382,ORD-04382,FedEx,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04383,ORD-04383,DHL,2025-11-07,2025-11-12,2025-11-13
SHP-ORD-04384,ORD-04384,Carrier B,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04385,ORD-04385,DHL,2025-11-07,2025-11-12,2025-11-12
SHP-ORD-04386,ORD-04386,DHL,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04387,ORD-04387,FedEx,2025-11-07,2025-11-12,2025-11-14
SHP-ORD-04388,ORD-04388,Carrier B,2025-11-07,2025-11-12,2025-11-13
SHP-ORD-04389,ORD-04389,Carrier B,2025-11-07,2025-11-12,2025-11-13
SHP-ORD-04390,ORD-04390,DHL,2025-11-08,2025-11-13,2025-11-15
SHP-ORD-04391,ORD-04391,FedEx,2025-11-08,2025-11-13,2025-11-13
SHP-ORD-04392,ORD-04392,DHL,2025-11-08,2025-11-13,2025-11-14
SHP-ORD-04393,ORD-04393,Carrier B,2025-11-08,2025-11-13,2025-11-13
SHP-ORD-04394,ORD-04394,DHL,2025-11-08,2025-11-13,2025-11-15
SHP-ORD-04395,ORD-04395,DHL,2025-11-08,2025-11-13,2025-11-14
SHP-ORD-04396,ORD-04396,FedEx,2025-11-08,2025-11-13,2025-11-14
SHP-ORD-04397,ORD-04397,FedEx,2025-11-08,2025-11-13,2025-11-15
SHP-ORD-04398,ORD-04398,FedEx,2025-11-08,2025-11-13,2025-11-15
SHP-ORD-04399,ORD-04399,Carrier B,2025-11-08,2025-11-13,2025-11-15
SHP-ORD-04400,ORD-04400,DHL,2025-11-08,2025-11-13,2025-11-14
SHP-ORD-04401,ORD-04401,DHL,2025-11-08,2025-11-13,2025-11-14
SHP-ORD-04402,ORD-04402,FedEx,2025-11-08,2025-11-13,2025-11-13
SHP-ORD-04403,ORD-04403,Carrier B,2025-11-08,2025-11-13,2025-11-15
SHP-ORD-04404,ORD-04404,Carrier B,2025-11-08,2025-11-13,2025-11-15
SHP-ORD-04405,ORD-04405,FedEx,2025-11-08,2025-11-13,2025-11-14
SHP-ORD-04406,ORD-04406,Carrier B,2025-11-08,2025-11-13,2025-11-13
SHP-ORD-04407,ORD-04407,FedEx,2025-11-08,2025-11-13,2025-11-15
SHP-ORD-04408,ORD-04408,FedEx,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04409,ORD-04409,FedEx,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04410,ORD-04410,Carrier B,2025-11-09,2025-11-14,2025-11-15
SHP-ORD-04411,ORD-04411,Carrier B,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04412,ORD-04412,FedEx,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04413,ORD-04413,DHL,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04414,ORD-04414,DHL,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04415,ORD-04415,Carrier B,2025-11-09,2025-11-14,2025-11-15
SHP-ORD-04416,ORD-04416,FedEx,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04417,ORD-04417,DHL,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04418,ORD-04418,DHL,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04419,ORD-04419,FedEx,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04420,ORD-04420,FedEx,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04421,ORD-04421,DHL,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04422,ORD-04422,FedEx,2025-11-09,2025-11-14,2025-11-15
SHP-ORD-04423,ORD-04423,Carrier B,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04424,ORD-04424,FedEx,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04425,ORD-04425,Carrier B,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04426,ORD-04426,FedEx,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04427,ORD-04427,FedEx,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04428,ORD-04428,FedEx,2025-11-09,2025-11-14,2025-11-16
SHP-ORD-04429,ORD-04429,DHL,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04430,ORD-04430,DHL,2025-11-09,2025-11-14,2025-11-14
SHP-ORD-04431,ORD-04431,FedEx,2025-11-10,2025-11-15,2025-11-15
SHP-ORD-04432,ORD-04432,FedEx,2025-11-10,2025-11-15,2025-11-17
SHP-ORD-04433,ORD-04433,DHL,2025-11-10,2025-11-15,2025-11-16
SHP-ORD-04434,ORD-04434,DHL,2025-11-10,2025-11-15,2025-11-17
SHP-ORD-04435,ORD-04435,DHL,2025-11-10,2025-11-15,2025-11-15
SHP-ORD-04436,ORD-04436,FedEx,2025-11-10,2025-11-15,2025-11-16
SHP-ORD-04437,ORD-04437,DHL,2025-11-10,2025-11-15,2025-11-15
SHP-ORD-04438,ORD-04438,DHL,2025-11-10,2025-11-15,2025-11-15
SHP-ORD-04439,ORD-04439,Carrier B,2025-11-10,2025-11-15,2025-11-16
SHP-ORD-04440,ORD-04440,DHL,2025-11-10,2025-11-15,2025-11-17
SHP-ORD-04441,ORD-04441,FedEx,2025-11-10,2025-11-15,2025-11-17
SHP-ORD-04442,ORD-04442,FedEx,2025-11-10,2025-11-15,2025-11-17
SHP-ORD-04443,ORD-04443,DHL,2025-11-10,2025-11-15,2025-11-16
SHP-ORD-04444,ORD-04444,DHL,2025-11-10,2025-11-15,2025-11-16
SHP-ORD-04445,ORD-04445,Carrier B,2025-11-10,2025-11-15,2025-11-16
SHP-ORD-04446,ORD-04446,DHL,2025-11-10,2025-11-15,2025-11-17
SHP-ORD-04447,ORD-04447,DHL,2025-11-10,2025-11-15,2025-11-16
SHP-ORD-04448,ORD-04448,DHL,2025-11-10,2025-11-15,2025-11-15
SHP-ORD-04449,ORD-04449,DHL,2025-11-11,2025-11-16,2025-11-17
SHP-ORD-04450,ORD-04450,FedEx,2025-11-11,2025-11-16,2025-11-16
SHP-ORD-04451,ORD-04451,FedEx,2025-11-11,2025-11-16,2025-11-16
SHP-ORD-04452,ORD-04452,DHL,2025-11-11,2025-11-16,2025-11-17
SHP-ORD-04453,ORD-04453,FedEx,2025-11-11,2025-11-16,2025-11-17
SHP-ORD-04454,ORD-04454,FedEx,2025-11-11,2025-11-16,2025-11-16
SHP-ORD-04455,ORD-04455,FedEx,2025-11-11,2025-11-16,2025-11-18
SHP-ORD-04456,ORD-04456,FedEx,2025-11-11,2025-11-16,2025-11-17
SHP-ORD-04457,ORD-04457,FedEx,2025-11-11,2025-11-16,2025-11-17
SHP-ORD-04458,ORD-04458,DHL,2025-11-11,2025-11-16,2025-11-17
SHP-ORD-04459,ORD-04459,DHL,2025-11-11,2025-11-16,2025-11-16
SHP-ORD-04460,ORD-04460,DHL,2025-11-11,2025-11-16,2025-11-16
SHP-ORD-04461,ORD-04461,DHL,2025-11-11,2025-11-16,2025-11-17
SHP-ORD-04462,ORD-04462,Carrier B,2025-11-12,2025-11-17,2025-11-18
SHP-ORD-04463,ORD-04463,FedEx,2025-11-12,2025-11-17,2025-11-17
SHP-ORD-04464,ORD-04464,DHL,2025-11-12,2025-11-17,2025-11-17
SHP-ORD-04465,ORD-04465,FedEx,2025-11-12,2025-11-17,2025-11-18
SHP-ORD-04466,ORD-04466,DHL,2025-11-12,2025-11-17,2025-11-19
SHP-ORD-04467,ORD-04467,Carrier B,2025-11-12,2025-11-17,2025-11-19
SHP-ORD-04468,ORD-04468,DHL,2025-11-12,2025-11-17,2025-11-17
SHP-ORD-04469,ORD-04469,DHL,2025-11-12,2025-11-17,2025-11-18
SHP-ORD-04470,ORD-04470,DHL,2025-11-12,2025-11-17,2025-11-18
SHP-ORD-04471,ORD-04471,DHL,2025-11-12,2025-11-17,2025-11-17
SHP-ORD-04472,ORD-04472,FedEx,2025-11-12,2025-11-17,2025-11-19
SHP-ORD-04473,ORD-04473,DHL,2025-11-12,2025-11-17,2025-11-18
SHP-ORD-04474,ORD-04474,DHL,2025-11-12,2025-11-17,2025-11-17
SHP-ORD-04475,ORD-04475,FedEx,2025-11-12,2025-11-17,2025-11-19
SHP-ORD-04476,ORD-04476,FedEx,2025-11-12,2025-11-17,2025-11-17
SHP-ORD-04477,ORD-04477,Carrier B,2025-11-12,2025-11-17,2025-11-19
SHP-ORD-04478,ORD-04478,FedEx,2025-11-13,2025-11-18,2025-11-18
SHP-ORD-04479,ORD-04479,FedEx,2025-11-13,2025-11-18,2025-11-20
SHP-ORD-04480,ORD-04480,DHL,2025-11-13,2025-11-18,2025-11-19
SHP-ORD-04481,ORD-04481,FedEx,2025-11-13,2025-11-18,2025-11-18
SHP-ORD-04482,ORD-04482,DHL,2025-11-13,2025-11-18,2025-11-18
SHP-ORD-04483,ORD-04483,DHL,2025-11-13,2025-11-18,2025-11-18
SHP-ORD-04484,ORD-04484,DHL,2025-11-13,2025-11-18,2025-11-20
SHP-ORD-04485,ORD-04485,FedEx,2025-11-13,2025-11-18,2025-11-18
SHP-ORD-04486,ORD-04486,DHL,2025-11-13,2025-11-18,2025-11-18
SHP-ORD-04487,ORD-04487,Carrier B,2025-11-13,2025-11-18,2025-11-19
SHP-ORD-04488,ORD-04488,FedEx,2025-11-13,2025-11-18,2025-11-19
